true_Y_val,pred_Y_val
43.000000000000014,52.28983725254069
53.00000000000001,54.715899066640176
54.000000000000014,58.701449044672785
63.00000000000003,64.74434233302631
52.00000000000001,43.63819404532573
55.99999999999996,50.18286572299807
58.99999999999993,52.17571002409993
52.00000000000001,52.33667130848448
52.00000000000001,55.44392279624279
55.00000000000002,61.31354097639254
64.99999999999997,61.76219058625168
33.99999999999998,44.36262337716646
47.00000000000003,50.810997513924235
33.00000000000001,53.14266292406673
51.000000000000036,53.29532258483327
61.99999999999999,58.223472254787794
55.00000000000002,60.67810876351705
55.00000000000002,60.87750640990115
40.00000000000002,42.27939471508516
45.0,49.769215261474436
45.0,50.90524634592913
44.000000000000014,53.67822094501784
56.999999999999986,55.04427538326103
35.99999999999998,30.02270017703122
23.000000000000004,21.086116283651226
20.00000000000001,22.698654515666657
23.000000000000004,22.988605085597978
25.000000000000004,24.0961198471628
23.000000000000004,28.036356270759082
25.99999999999999,29.64606596596441
31.999999999999986,30.823971843919278
23.000000000000004,21.00334904704402
16.999999999999996,24.623317356806446
14.999999999999998,24.32063155669139
36.99999999999999,26.157184779780586
31.0,27.979619033144107
30.0,28.05460431834825
22.0,29.485049902121496
19.000000000000007,21.53016159720868
20.00000000000001,22.78923750675626
33.99999999999998,22.4493861560283
22.0,24.772987319639142
25.99999999999999,26.54310968264884
33.00000000000001,27.722595513936607
33.00000000000001,29.762517155067897
16.999999999999996,20.759681085628362
19.000000000000007,23.277225440641118
25.000000000000004,22.34340844176192
16.999999999999996,25.252640836330873
27.99999999999999,25.583344629629146
30.0,26.87939258914663
26.999999999999996,29.68860459480278
26.999999999999996,19.74673540924067
27.99999999999999,21.389797050734156
25.000000000000004,24.985890701682816
20.00000000000001,26.767577076182455
31.0,28.691853141287066
19.000000000000007,31.654656209247342
37.99999999999999,33.62982997320892
23.000000000000004,22.305893971795776
26.999999999999996,26.227747864945684
20.00000000000001,25.79833480226215
30.0,26.994967742390543
36.99999999999999,27.36080863439638
23.000000000000004,30.24700748857142
31.0,34.6707187539032
27.99999999999999,21.575500693779535
19.000000000000007,24.994406987478115
22.0,25.795725027943636
33.00000000000001,26.908554266839595
29.000000000000004,28.10428559589337
38.99999999999998,29.84759147951382
33.99999999999998,34.12208302672445
24.000000000000007,22.463944014232666
29.000000000000004,25.401952089411065
25.000000000000004,25.481269346696514
19.000000000000007,27.0133506251448
35.0,27.92950395334133
29.000000000000004,30.928371017087205
31.999999999999986,32.75341568824013
25.000000000000004,21.796202366500268
31.0,25.709368109682046
40.00000000000002,29.222385180188457
33.99999999999998,32.03735419006383
31.999999999999986,34.85212406530465
31.999999999999986,37.01431151727193
40.999999999999986,40.53031157946349
19.000000000000007,26.451150343260164
30.0,33.70678143975678
35.0,34.024190640903385
26.999999999999996,33.49891150791932
35.99999999999998,36.29978083412096
35.0,39.14197823550059
33.99999999999998,41.58216279905076
27.99999999999999,25.121494731534618
33.99999999999998,30.209977401444394
36.99999999999999,31.40574052169545
33.00000000000001,31.24797080759525
27.99999999999999,34.40629713657098
35.99999999999998,38.171543862302315
47.99999999999999,39.101774458323256
22.0,26.455009038354063
31.999999999999986,31.31134079171906
20.00000000000001,31.408942532847227
33.00000000000001,31.815528327683403
38.99999999999998,34.149725458431696
40.999999999999986,38.22106959074871
44.000000000000014,39.70370956584353
31.999999999999986,27.310701376778603
29.000000000000004,32.11834350728175
27.99999999999999,30.82112856760775
27.99999999999999,31.968488882488344
35.99999999999998,32.314619581819734
21.000000000000014,18.225013689083134
14.999999999999998,12.725610826287785
12.0,13.987793303640213
13.999999999999993,14.0578377573569
10.000000000000002,14.878769150186969
10.000000000000002,16.61669045101147
21.000000000000014,16.618438483330145
16.00000000000001,18.774974010493025
5.0,12.225449442710264
17.999999999999996,13.318213876829311
16.00000000000001,13.762948329399089
12.999999999999996,14.43875363921998
16.00000000000001,15.674853782192187
19.000000000000007,16.687678241112696
17.999999999999996,17.969645907869598
12.999999999999996,11.741997082332144
19.000000000000007,13.404654914544823
12.999999999999996,14.652453133532557
10.000000000000002,15.04712023554859
19.000000000000007,15.509105541030095
16.999999999999996,17.56782323078286
29.000000000000004,18.55497447095071
17.999999999999996,11.677417947018576
21.000000000000014,13.643123918496372
14.999999999999998,14.470895698189386
12.999999999999996,16.26966798636413
12.999999999999996,16.47036183802557
16.999999999999996,17.08137424453944
20.00000000000001,18.141685145552145
16.999999999999996,11.970247304546493
10.000000000000002,13.12001637356318
14.999999999999998,14.889368359684898
16.999999999999996,16.063629675090294
19.000000000000007,17.938204971590046
17.999999999999996,18.529260550179906
20.00000000000001,20.440550944207132
12.999999999999996,12.66388410366526
12.999999999999996,14.392079405684063
12.999999999999996,14.988448821365528
8.000000000000005,17.865942581743973
20.00000000000001,17.459412459069974
27.99999999999999,19.605613020946535
22.0,20.085524506303067
14.999999999999998,12.955661216184057
12.999999999999996,14.80916349443449
12.0,14.865821237124294
14.999999999999998,16.787750302163197
21.000000000000014,18.41536108913423
14.999999999999998,19.441272520112676
31.999999999999986,20.84327667692416
12.999999999999996,13.17163656699211
12.999999999999996,14.730552018449563
16.00000000000001,14.443256966299005
19.000000000000007,16.59396015898774
9.000000000000002,18.06217639666115
9.000000000000002,19.91900980432693
22.0,19.88542015555614
12.999999999999996,13.130144275575777
21.000000000000014,14.87708869796616
19.000000000000007,17.85897747922535
23.000000000000004,20.38860203776512
25.000000000000004,20.249891777038048
14.999999999999998,22.359392985335415
16.00000000000001,23.752910932126564
12.0,17.14554991400254
17.999999999999996,18.548037307836495
17.999999999999996,19.12027796188168
25.000000000000004,20.526397027466018
24.000000000000007,20.873933801317968
16.999999999999996,21.993379417504105
22.0,24.486152421126967
20.00000000000001,15.38309725411396
16.00000000000001,18.373820341277952
21.000000000000014,18.425761348174593
19.000000000000007,19.983033666198754
20.00000000000001,22.26811779435032
26.999999999999996,23.506906353679103
21.000000000000014,23.53405899690949
16.999999999999996,16.162298944448892
26.999999999999996,18.35269088550444
16.999999999999996,18.19841198275867
23.000000000000004,20.184379767802888
17.999999999999996,24.25213191440642
26.999999999999996,22.34686512162868
23.000000000000004,23.594041789534394
19.000000000000007,16.252350780809085
17.999999999999996,18.39336654464194
22.0,18.3494284111281
16.999999999999996,20.05838069072645
16.00000000000001,21.348487328613697
25.000000000000004,14.593079277014192
13.999999999999993,9.164601799430105
12.999999999999996,10.785595882890714
14.999999999999998,11.269086651784232
14.999999999999998,12.60588911237012
17.999999999999996,12.878766927719695
14.999999999999998,14.511238515661978
12.0,15.41935616129659
16.999999999999996,9.74394641947975
11.0,11.275067094257375
16.00000000000001,10.893629586400577
8.000000000000005,11.82986199069915
10.000000000000002,12.659584876527562
14.999999999999998,14.056251183502342
14.999999999999998,14.515372557211837
7.000000000000002,10.522543066208888
16.00000000000001,12.105440512416417
13.999999999999993,11.896343270120328
16.999999999999996,13.315619280677202
16.00000000000001,12.90705729649
12.0,14.094949843691229
9.000000000000002,15.018670771679254
11.0,9.985341729782876
13.999999999999993,13.057207208387194
10.000000000000002,12.580982334758538
13.999999999999993,12.895733216705194
12.0,13.871395331902214
10.000000000000002,15.186757366402716
13.999999999999993,15.275135587716694
4.000000000000001,10.230419453250626
8.000000000000005,12.704703475358635
19.000000000000007,13.862308473517233
10.000000000000002,14.136289592320031
12.0,15.566863997814345
13.999999999999993,17.537919255449925
12.999999999999996,16.276938509251952
16.999999999999996,11.40163733993043
19.000000000000007,12.061412822632663
13.999999999999993,14.064809915402705
13.999999999999993,14.246177396481666
5.9999999999999964,15.717548167476416
20.00000000000001,16.263853938987186
21.000000000000014,16.831283283109638
9.000000000000002,10.476288379659598
7.000000000000002,13.088465862814834
12.999999999999996,13.194384864712465
10.000000000000002,14.88584965283885
25.99999999999999,15.271273680079506
25.99999999999999,14.65191463536932
19.000000000000007,16.968433859350235
9.000000000000002,11.035568508721168
16.999999999999996,13.129904139334462
16.00000000000001,12.684377580157014
11.0,13.919254168090012
22.0,15.737221683075777
22.0,14.886332246857442
16.999999999999996,16.818044321446752
13.999999999999993,11.361984176351342
14.999999999999998,13.994332265294931
16.999999999999996,16.013037502483424
16.00000000000001,18.74593996782528
13.999999999999993,19.066125887416476
16.999999999999996,19.889132042030155
25.99999999999999,19.410425281610635
5.0,13.725554943771147
9.000000000000002,15.672243517671713
16.00000000000001,15.301846268412703
19.000000000000007,18.138417024418498
27.99999999999999,17.591006464836592
20.00000000000001,18.019814985344993
16.00000000000001,19.555593467357657
9.000000000000002,13.398098102000686
10.000000000000002,15.039193740268317
14.999999999999998,14.62395547127699
16.00000000000001,17.029979795747852
16.00000000000001,16.531974662569922
20.00000000000001,17.416142772315837
13.999999999999993,20.574996788324132
12.999999999999996,12.215624177030955
17.999999999999996,15.484592785181992
19.000000000000007,16.68207830534249
16.00000000000001,17.205572756461976
16.00000000000001,17.221722354051284
19.000000000000007,19.177903793473543
22.0,19.589618713489404
14.999999999999998,13.230204082415176
12.0,15.520764104781609
10.000000000000002,15.784359161438385
25.000000000000004,15.681906274200198
24.000000000000007,18.116339631173396
52.00000000000001,50.241238587387514
29.000000000000004,32.477050734083086
31.0,36.21430979139016
50.0,38.18244004688345
40.00000000000002,40.44354177102426
33.00000000000001,44.45651215349188
43.000000000000014,47.51871242555613
51.000000000000036,47.9032701412436
40.00000000000002,32.7619043691205
38.99999999999998,35.77899544930235
41.99999999999996,37.684856217613756
41.99999999999996,42.39152858131112
49.00000000000004,43.21681147804399
44.000000000000014,45.83643575085777
60.00000000000001,46.82322619256394
24.000000000000007,32.14354506092269
45.99999999999995,35.45338278311014
47.00000000000003,38.52798152350369
37.99999999999999,42.83021218972963
51.000000000000036,44.66926142192307
40.999999999999986,46.72203734074686
45.99999999999995,49.40040283303037
37.99999999999999,34.42337886096593
37.99999999999999,37.530598959444376
31.999999999999986,38.339157803742715
53.00000000000001,40.56599057566181
41.99999999999996,43.07733202641353
37.99999999999999,46.42887031371705
40.00000000000002,50.274073908630356
27.99999999999999,33.96962279417269
35.99999999999998,36.399721271581704
53.00000000000001,42.526244410705345
45.99999999999995,45.777460071632284
47.00000000000003,47.109683802731574
44.000000000000014,53.20651990601064
49.00000000000004,55.02133106187866
37.99999999999999,35.583738110286035
40.999999999999986,42.04648884992715
33.99999999999998,42.78905877475453
52.00000000000001,44.23356685483416
45.0,45.88666753288745
51.000000000000036,52.70481404111759
58.000000000000014,55.572892404767025
23.000000000000004,37.36186449922136
36.99999999999999,41.835708120197474
55.00000000000002,41.59992465451744
49.00000000000004,45.88478216012408
36.99999999999999,47.807075782482386
70.00000000000007,51.84056961338803
56.999999999999986,55.506740918847605
31.999999999999986,37.07486594278838
47.00000000000003,41.72587198955994
29.000000000000004,43.60643760600064
45.0,44.833642499034596
47.00000000000003,47.93519267343496
43.000000000000014,51.50431414257551
61.00000000000001,55.39699933025172
35.99999999999998,36.248782425017914
38.99999999999998,42.26732642257007
67.00000000000001,49.5116065658385
43.000000000000014,56.652551759710335
61.99999999999999,60.80551301251831
67.00000000000001,66.33035008669313
73.00000000000003,71.172998360243
44.000000000000014,48.17783497657897
54.000000000000014,51.83961800896492
52.00000000000001,52.22757911401162
51.000000000000036,54.81632741082289
71.99999999999999,59.19581723058302
64.99999999999997,62.74062460201947
69.00000000000003,64.15082910169137
40.999999999999986,43.735242253891705
51.000000000000036,51.88333329159584
47.99999999999999,52.069073723883406
55.00000000000002,54.20096437975182
58.99999999999993,58.68017227356981
58.000000000000014,62.35826977057872
58.99999999999993,60.89858363508197
58.99999999999993,42.14062803150208
44.000000000000014,49.66537178667641
47.00000000000003,54.17345510494824
50.0,54.698367886862876
55.00000000000002,57.59723815968341
70.00000000000007,62.51075574682542
73.99999999999997,62.04862360398849
40.999999999999986,44.00348597542144
38.99999999999998,50.44741277450642
45.0,48.657004274458394
63.00000000000003,52.94191902445094
55.00000000000002,57.3348419869968
41.99999999999996,47.90401038077261
35.99999999999998,30.932251591167105
31.0,36.55404251717664
41.99999999999996,37.63746093162424
44.000000000000014,40.554910262748884
35.0,41.80619764330098
43.000000000000014,45.132807824697636
43.000000000000014,47.25408428751876
25.000000000000004,32.90831675793797
31.999999999999986,38.23614115116784
33.00000000000001,36.84774280826735
25.99999999999999,39.9377911512963
52.00000000000001,43.114524532559116
47.99999999999999,45.94909468141353
52.00000000000001,47.95100726456175
25.99999999999999,32.465646455543656
37.99999999999999,37.172992557453135
36.99999999999999,37.37901149508672
37.99999999999999,41.542974296263566
29.000000000000004,42.19387965130831
54.000000000000014,45.62709295642462
43.000000000000014,48.133209519920825
35.0,32.68165654681784
47.00000000000003,37.87322341064816
47.00000000000003,38.20500705239594
40.00000000000002,40.70281975394978
40.999999999999986,44.087034790616435
41.99999999999996,46.99432232823377
49.00000000000004,48.710102242790434
37.99999999999999,33.159756543300986
33.00000000000001,37.12270616968358
52.00000000000001,42.03401210767161
37.99999999999999,44.8744264080399
47.99999999999999,47.03322420742785
41.99999999999996,49.76233748256496
60.00000000000001,54.596353172688254
37.99999999999999,36.52628900179151
40.00000000000002,43.41413252498868
36.99999999999999,40.89096910879442
45.99999999999995,43.46045928243743
41.99999999999996,46.85077986740146
41.99999999999996,49.46402758910133
38.99999999999998,53.47329006196322
33.99999999999998,37.31544338176869
40.999999999999986,41.914150992375326
55.99999999999996,40.56726768644029
40.00000000000002,45.54915703661303
51.000000000000036,46.8838904162961
51.000000000000036,49.144230083677
58.99999999999993,53.980020862406604
40.00000000000002,36.28929577535436
37.99999999999999,39.88596025361102
35.99999999999998,39.31323862250675
44.000000000000014,44.59949806806037
58.99999999999993,47.524105795726726
43.000000000000014,51.120381600396385
52.00000000000001,53.98929772588598
30.0,35.181978005143435
47.99999999999999,40.537886170488626
55.99999999999996,46.39623814038604
52.00000000000001,56.30087558273573
60.00000000000001,56.451735709199426
56.999999999999986,58.490440253340196
58.000000000000014,67.4721656062854
35.99999999999998,43.45783033870473
38.99999999999998,48.31531769897848
63.00000000000003,50.505321639318055
53.00000000000001,50.99575600095049
71.0,53.1292347244977
66.00000000000004,57.99361417324158
67.00000000000001,68.60179507846779
35.0,42.51583844728418
45.0,49.0083336730604
35.99999999999998,52.89949901390807
44.000000000000014,53.885497771649796
55.00000000000002,55.56700490336868
50.0,58.08762146035775
68.00000000000001,63.24840912767685
44.000000000000014,42.453434680917596
56.999999999999986,50.66571513436249
52.00000000000001,53.21048598603628
47.99999999999999,54.78952188070884
50.0,55.14499661349776
68.00000000000001,55.868084232716186
55.99999999999996,59.79655473430092
37.99999999999999,40.939791968318126
51.000000000000036,50.09873491886372
52.00000000000001,53.619784857038184
45.0,53.553506766128365
58.000000000000014,50.449071631077224
64.99999999999997,64.22489165009694
35.0,41.65983848202972
45.0,49.068524933050746
50.0,49.66573763657266
40.999999999999986,52.226089322437964
58.99999999999993,55.05942669045266
84.00000000000001,60.15247937277174
56.999999999999986,62.32002384572811
41.99999999999996,40.76864681570288
45.99999999999995,49.49128154363976
47.99999999999999,48.73290925932116
58.99999999999993,51.506804893969594
54.000000000000014,56.40841828998421
63.00000000000003,60.27395206228092
67.00000000000001,66.5476437876727
47.00000000000003,43.16097037474806
40.00000000000002,51.964548626382864
44.000000000000014,49.107955055656454
53.00000000000001,51.48082127487148
60.00000000000001,55.08122781747814
58.000000000000014,60.64034305797547
55.99999999999996,63.87431078475721
45.0,42.2069659379922
38.99999999999998,50.346575079651736
58.000000000000014,49.8083963765189
49.00000000000004,52.38265257516641
60.00000000000001,54.704363852207514
55.00000000000002,58.795197779644525
52.00000000000001,63.90123864628383
31.999999999999986,42.323638018021185
53.00000000000001,49.75726851163469
55.00000000000002,55.82911794619371
54.000000000000014,58.69517136895567
67.00000000000001,62.003084719237755
51.000000000000036,67.00814392803319
63.999999999999986,71.71913414827641
47.00000000000003,49.17782125846651
47.00000000000003,54.800617015993865
50.0,53.762449603583036
60.00000000000001,55.82577031582569
55.99999999999996,60.4726409801363
63.999999999999986,64.982714284267
61.99999999999999,71.5971871315253
41.99999999999996,46.64923906880372
55.00000000000002,55.61923496437852
49.00000000000004,54.448289901206174
58.99999999999993,60.039800805443875
60.00000000000001,62.81084446849909
66.00000000000004,64.46292515446993
78.0,69.37569045249707
49.00000000000004,47.19285794905012
53.00000000000001,54.638923626436835
55.99999999999996,55.01665849158659
55.99999999999996,59.1970119732733
47.99999999999999,59.20651751793664
71.99999999999999,65.24588408252437
80.99999999999994,72.29317744305038
53.00000000000001,47.35613268919787
45.99999999999995,57.085888660154126
67.00000000000001,61.87058289637468
70.00000000000007,69.26788730130076
80.99999999999994,68.93727929547467
66.00000000000004,78.77464944555459
88.99999999999991,82.81331350430055
49.00000000000004,56.052622442258375
64.99999999999997,66.89904232607611
63.999999999999986,67.19088842606993
91.00000000000001,71.76292821801793
75.0,77.17378195756415
88.99999999999991,84.223790775091
73.99999999999997,86.53302176324654
67.00000000000001,58.78318033821588
58.000000000000014,68.79304696833516
55.99999999999996,72.64024860702818
64.99999999999997,73.77821945795378
64.99999999999997,76.91430409409799
84.00000000000001,82.51807889523708
81.99999999999996,88.34178730476285
47.99999999999999,57.46880047893632
77.0,65.12871055606263
75.0,68.9452722531012
67.00000000000001,74.22121229738859
53.00000000000001,76.38020177323827
82.99999999999999,82.94985250961474
89.99999999999997,89.3132551271019
49.00000000000004,60.97834473640243
78.0,63.64567775487855
69.00000000000003,66.63121202956232
75.0,71.87177312055492
78.0,77.17593074355422
40.999999999999986,40.17883787360491
25.000000000000004,29.04754713507686
25.99999999999999,31.822410907287164
40.00000000000002,34.56375508657484
35.0,39.2161234027184
31.0,39.37477794380876
36.99999999999999,41.031575697765994
31.0,41.978856111316276
25.000000000000004,29.15922343795748
25.99999999999999,32.49074504265188
25.000000000000004,35.454351707280075
37.99999999999999,39.02625387732484
44.000000000000014,40.26223286145854
43.000000000000014,41.92320719652943
45.99999999999995,43.379355073724525
25.000000000000004,28.25237736143434
33.99999999999998,31.96318803226103
33.99999999999998,34.16248816399989
43.000000000000014,37.552846670528005
35.99999999999998,39.29984545619613
43.000000000000014,41.2927473090422
47.99999999999999,42.33291976965452
31.999999999999986,28.441145451785662
40.999999999999986,33.884250933397034
31.0,33.5248681625974
35.0,38.191128645613695
41.99999999999996,38.424994877386126
55.00000000000002,40.94497491464294
35.99999999999998,42.03912479211949
31.999999999999986,29.119221433374154
25.99999999999999,32.91160027028805
38.99999999999998,38.230862788223895
37.99999999999999,41.74982580478732
38.99999999999998,42.05560825128951
50.0,45.82157280048975
52.00000000000001,47.50566923459929
40.999999999999986,29.02872701772256
25.99999999999999,35.44288077328127
40.999999999999986,37.240494940093434
29.000000000000004,40.73914875360298
63.00000000000003,42.773045585681544
30.0,44.78334912581166
52.00000000000001,47.28014451537854
38.99999999999998,31.241279362271676
45.99999999999995,37.27696196166586
35.99999999999998,37.27518570400743
33.00000000000001,39.84815867723394
47.00000000000003,40.74811348171482
40.999999999999986,44.19121761178628
52.00000000000001,46.76356211821163
35.0,31.07426252762575
38.99999999999998,37.066618745596266
35.99999999999998,36.71067723222139
26.999999999999996,39.02004268079616
41.99999999999996,40.769509511203104
49.00000000000004,43.85208700362086
58.99999999999993,46.364696652522134
33.99999999999998,30.317908383430044
43.000000000000014,35.39960195896244
45.0,41.749170944648355
47.99999999999999,47.54264822112891
49.00000000000004,52.49724000779401
51.000000000000036,54.330267874109715
55.99999999999996,57.08851902448489
33.99999999999998,35.15500870720296
33.00000000000001,41.363951944195584
43.000000000000014,43.976882708847036
47.99999999999999,43.343444240505555
41.99999999999996,49.510022809756435
58.99999999999993,53.50190071380879
54.000000000000014,57.24299515033642
50.0,34.83407258893891
52.00000000000001,41.69220148333105
44.000000000000014,45.990131304540974
61.99999999999999,45.203797990308466
51.000000000000036,51.227337111322754
54.000000000000014,50.396196130382215
55.99999999999996,56.486956510871394
38.99999999999998,35.993244355019726
37.99999999999999,42.87385913305782
41.99999999999996,44.57442540360105
35.99999999999998,43.4994119421946
41.99999999999996,49.790642824498114
51.000000000000036,51.92967481373995
61.00000000000001,56.22529078598902
38.99999999999998,36.5979627162747
35.0,41.606134101673184
44.000000000000014,41.06344971174391
51.000000000000036,44.074299074006916
43.000000000000014,47.32992015065254
53.00000000000001,59.63886814246284
51.000000000000036,40.26977570291885
53.00000000000001,44.394790556071044
45.99999999999995,48.447101708477945
45.99999999999995,53.867647332179224
53.00000000000001,52.42459752512841
61.00000000000001,53.56198584008494
63.999999999999986,58.89103627234178
35.99999999999998,38.20287257524469
53.00000000000001,46.01279428297037
44.000000000000014,48.98724890654411
52.00000000000001,52.93397793777182
69.00000000000003,54.19846451434622
69.00000000000003,57.92767361382749
81.99999999999996,61.60349690820159
38.99999999999998,41.42955030603557
37.99999999999999,46.66749252973709
55.99999999999996,45.14111530900978
63.00000000000003,50.126323690233015
56.999999999999986,52.561504551989444
61.00000000000001,58.01026333373985
73.00000000000003,59.70422337991329
33.00000000000001,39.654436034062776
35.99999999999998,46.3019233117753
50.0,45.56996738857958
60.00000000000001,51.0152637690886
51.000000000000036,54.99581724917638
47.99999999999999,57.70184538242554
56.999999999999986,60.270700596220465
43.000000000000014,38.93271065509039
47.00000000000003,44.67485541599813
51.000000000000036,48.91418536595616
55.00000000000002,55.42802049361399
53.00000000000001,58.75603597737675
51.000000000000036,65.55773020352335
64.99999999999997,64.68239427231298
45.0,41.93073911408721
58.99999999999993,48.9008386302765
49.00000000000004,52.383290378771655
54.000000000000014,54.03255653721728
52.00000000000001,60.762532393627154
68.00000000000001,66.49704093134551
54.000000000000014,68.7524425663203
40.00000000000002,44.69183013886479
55.00000000000002,50.28842064820432
61.00000000000001,51.59710528478646
58.99999999999993,57.72515351529791
61.00000000000001,63.59027410081504
70.00000000000007,65.08930242015842
70.00000000000007,68.26069784940347
41.99999999999996,45.336234625013084
49.00000000000004,52.16521694021506
40.999999999999986,52.28028338036702
70.00000000000007,57.01060000379364
69.00000000000003,59.96047182100481
63.00000000000003,63.67092502702535
60.00000000000001,66.76280783472814
31.0,46.446010017876716
54.000000000000014,56.170247927747624
63.00000000000003,65.81512266707007
58.99999999999993,72.28672423949264
55.00000000000002,74.27048462053119
63.999999999999986,76.0733799706915
81.99999999999996,78.66515922988263
69.00000000000003,53.43542646946099
61.00000000000001,60.09817518521046
54.000000000000014,63.950427137261244
54.000000000000014,64.42594694051031
70.00000000000007,69.97250515330502
78.99999999999997,74.84142356479134
77.0,82.29485577793234
61.99999999999999,54.304310571447914
61.00000000000001,62.37376507111357
70.00000000000007,61.07611179621037
70.00000000000007,63.661146843953176
73.99999999999997,70.25221196917258
78.99999999999997,75.46029625909016
75.0,83.90397180026281
45.0,55.63155127569474
58.000000000000014,61.419736075051546
55.00000000000002,62.5848481715003
63.999999999999986,65.67194632533945
84.99999999999989,72.02169331290318
71.99999999999999,76.08985620321913
88.99999999999991,84.03349296490765
60.00000000000001,53.07458370946352
69.00000000000003,61.34373163226308
69.00000000000003,59.12165149797983
60.00000000000001,65.94019047965428
